idx,date,id,fatalities
71,6/11/2021,Musa Khel,2
72,6/12/2021,Musa Khel,2
73,6/13/2021,Musa Khel,2
74,6/14/2021,Musa Khel,2
75,6/15/2021,Musa Khel,2
76,6/16/2021,Musa Khel,2
77,6/17/2021,Musa Khel,2
78,6/18/2021,Musa Khel,8
79,6/19/2021,Musa Khel,12
80,6/20/2021,Musa Khel,12
81,6/21/2021,Musa Khel,37
82,6/22/2021,Musa Khel,37
83,6/23/2021,Musa Khel,37
84,6/24/2021,Musa Khel,37
85,6/25/2021,Musa Khel,37
86,6/26/2021,Musa Khel,37
87,6/27/2021,Musa Khel,37
88,6/28/2021,Musa Khel,37
89,6/29/2021,Musa Khel,37
90,6/30/2021,Musa Khel,37
91,7/1/2021,Musa Khel,37
92,7/2/2021,Musa Khel,37
93,7/3/2021,Musa Khel,37
94,7/4/2021,Musa Khel,37
95,7/5/2021,Musa Khel,37
96,7/6/2021,Musa Khel,37
97,7/7/2021,Musa Khel,37
98,7/8/2021,Musa Khel,37
99,7/9/2021,Musa Khel,50
100,7/10/2021,Musa Khel,50
101,7/11/2021,Musa Khel,50
102,7/12/2021,Musa Khel,50
103,7/13/2021,Musa Khel,62
104,7/14/2021,Musa Khel,62
105,7/15/2021,Musa Khel,62
106,7/16/2021,Musa Khel,62
107,7/17/2021,Musa Khel,62
108,7/18/2021,Musa Khel,62
109,7/19/2021,Musa Khel,62
110,7/20/2021,Musa Khel,62
111,7/21/2021,Musa Khel,62
112,7/22/2021,Musa Khel,62
113,7/23/2021,Musa Khel,62
114,7/24/2021,Musa Khel,62
115,7/25/2021,Musa Khel,62
116,7/26/2021,Musa Khel,62
117,7/27/2021,Musa Khel,62
118,7/28/2021,Musa Khel,62
119,7/29/2021,Musa Khel,62
120,7/30/2021,Musa Khel,62
121,7/31/2021,Musa Khel,62
122,8/1/2021,Musa Khel,62
123,8/2/2021,Musa Khel,62
124,8/3/2021,Musa Khel,62
125,8/4/2021,Musa Khel,62
126,8/5/2021,Musa Khel,62
127,8/6/2021,Musa Khel,62
128,8/7/2021,Musa Khel,62
129,8/8/2021,Musa Khel,62
130,8/9/2021,Musa Khel,62
131,8/10/2021,Musa Khel,62
132,8/11/2021,Musa Khel,62
133,8/12/2021,Musa Khel,62
134,8/13/2021,Musa Khel,62
135,8/14/2021,Musa Khel,62
136,8/15/2021,Musa Khel,62
137,8/16/2021,Musa Khel,62
138,8/17/2021,Musa Khel,62
139,8/18/2021,Musa Khel,62
140,8/19/2021,Musa Khel,62
141,8/20/2021,Musa Khel,62
142,8/21/2021,Musa Khel,62
143,8/22/2021,Musa Khel,62
144,8/23/2021,Musa Khel,62
145,8/24/2021,Musa Khel,62
146,8/25/2021,Musa Khel,62
147,8/26/2021,Musa Khel,62
148,8/27/2021,Musa Khel,62
149,8/28/2021,Musa Khel,62
150,8/29/2021,Musa Khel,62
151,8/30/2021,Musa Khel,62
152,8/31/2021,Musa Khel,62
0,4/1/2021,Musa Qala,0
1,4/2/2021,Musa Qala,0
2,4/3/2021,Musa Qala,0
3,4/4/2021,Musa Qala,0
4,4/5/2021,Musa Qala,0
5,4/6/2021,Musa Qala,0
6,4/7/2021,Musa Qala,0
7,4/8/2021,Musa Qala,0
8,4/9/2021,Musa Qala,0
9,4/10/2021,Musa Qala,0
10,4/11/2021,Musa Qala,0
11,4/12/2021,Musa Qala,0
12,4/13/2021,Musa Qala,0
13,4/14/2021,Musa Qala,0
14,4/15/2021,Musa Qala,0
15,4/16/2021,Musa Qala,0
16,4/17/2021,Musa Qala,0
17,4/18/2021,Musa Qala,0
18,4/19/2021,Musa Qala,6
19,4/20/2021,Musa Qala,6
20,4/21/2021,Musa Qala,6
21,4/22/2021,Musa Qala,6
22,4/23/2021,Musa Qala,6
23,4/24/2021,Musa Qala,6
24,4/25/2021,Musa Qala,6
25,4/26/2021,Musa Qala,6
26,4/27/2021,Musa Qala,6
27,4/28/2021,Musa Qala,6
28,4/29/2021,Musa Qala,6
29,4/30/2021,Musa Qala,6
30,5/1/2021,Musa Qala,6
31,5/2/2021,Musa Qala,6
32,5/3/2021,Musa Qala,6
33,5/4/2021,Musa Qala,6
34,5/5/2021,Musa Qala,6
35,5/6/2021,Musa Qala,6
36,5/7/2021,Musa Qala,6
37,5/8/2021,Musa Qala,6
38,5/9/2021,Musa Qala,6
39,5/10/2021,Musa Qala,6
40,5/11/2021,Musa Qala,6
41,5/12/2021,Musa Qala,6
42,5/13/2021,Musa Qala,6
43,5/14/2021,Musa Qala,6
44,5/15/2021,Musa Qala,6
45,5/16/2021,Musa Qala,6
46,5/17/2021,Musa Qala,6
47,5/18/2021,Musa Qala,6
48,5/19/2021,Musa Qala,6
49,5/20/2021,Musa Qala,6
50,5/21/2021,Musa Qala,6
51,5/22/2021,Musa Qala,6
52,5/23/2021,Musa Qala,6
53,5/24/2021,Musa Qala,6
54,5/25/2021,Musa Qala,6
55,5/26/2021,Musa Qala,6
56,5/27/2021,Musa Qala,6
57,5/28/2021,Musa Qala,6
58,5/29/2021,Musa Qala,6
59,5/30/2021,Musa Qala,6
60,5/31/2021,Musa Qala,6
61,6/1/2021,Musa Qala,6
62,6/2/2021,Musa Qala,6
63,6/3/2021,Musa Qala,6
64,6/4/2021,Musa Qala,6
65,6/5/2021,Musa Qala,6
66,6/6/2021,Musa Qala,6
67,6/7/2021,Musa Qala,6
68,6/8/2021,Musa Qala,6
69,6/9/2021,Musa Qala,6
70,6/10/2021,Musa Qala,6
71,6/11/2021,Musa Qala,6
72,6/12/2021,Musa Qala,6
73,6/13/2021,Musa Qala,6
74,6/14/2021,Musa Qala,6
75,6/15/2021,Musa Qala,6
76,6/16/2021,Musa Qala,6
77,6/17/2021,Musa Qala,6
78,6/18/2021,Musa Qala,6
79,6/19/2021,Musa Qala,6
80,6/20/2021,Musa Qala,6
81,6/21/2021,Musa Qala,6
82,6/22/2021,Musa Qala,6
83,6/23/2021,Musa Qala,6
84,6/24/2021,Musa Qala,6
85,6/25/2021,Musa Qala,6
86,6/26/2021,Musa Qala,6
87,6/27/2021,Musa Qala,6
88,6/28/2021,Musa Qala,6
89,6/29/2021,Musa Qala,6
90,6/30/2021,Musa Qala,6
91,7/1/2021,Musa Qala,6
92,7/2/2021,Musa Qala,6
93,7/3/2021,Musa Qala,6
94,7/4/2021,Musa Qala,6
95,7/5/2021,Musa Qala,6
96,7/6/2021,Musa Qala,6
97,7/7/2021,Musa Qala,6
98,7/8/2021,Musa Qala,6
99,7/9/2021,Musa Qala,6
100,7/10/2021,Musa Qala,6
101,7/11/2021,Musa Qala,6
102,7/12/2021,Musa Qala,6
103,7/13/2021,Musa Qala,6
104,7/14/2021,Musa Qala,6
105,7/15/2021,Musa Qala,6
106,7/16/2021,Musa Qala,6
107,7/17/2021,Musa Qala,6
108,7/18/2021,Musa Qala,6
109,7/19/2021,Musa Qala,6
110,7/20/2021,Musa Qala,6
111,7/21/2021,Musa Qala,6
112,7/22/2021,Musa Qala,6
113,7/23/2021,Musa Qala,6
114,7/24/2021,Musa Qala,6
115,7/25/2021,Musa Qala,6
116,7/26/2021,Musa Qala,6
117,7/27/2021,Musa Qala,6
118,7/28/2021,Musa Qala,6
119,7/29/2021,Musa Qala,6
120,7/30/2021,Musa Qala,6
121,7/31/2021,Musa Qala,6
122,8/1/2021,Musa Qala,6
123,8/2/2021,Musa Qala,6
124,8/3/2021,Musa Qala,6
125,8/4/2021,Musa Qala,6
126,8/5/2021,Musa Qala,6
127,8/6/2021,Musa Qala,6
128,8/7/2021,Musa Qala,6
129,8/8/2021,Musa Qala,6
130,8/9/2021,Musa Qala,6
131,8/10/2021,Musa Qala,6
132,8/11/2021,Musa Qala,6
133,8/12/2021,Musa Qala,6
134,8/13/2021,Musa Qala,6
135,8/14/2021,Musa Qala,6
136,8/15/2021,Musa Qala,6
137,8/16/2021,Musa Qala,6
138,8/17/2021,Musa Qala,6
139,8/18/2021,Musa Qala,6
140,8/19/2021,Musa Qala,6
141,8/20/2021,Musa Qala,6
142,8/21/2021,Musa Qala,6
143,8/22/2021,Musa Qala,6
144,8/23/2021,Musa Qala,6
145,8/24/2021,Musa Qala,6
146,8/25/2021,Musa Qala,6
147,8/26/2021,Musa Qala,6
148,8/27/2021,Musa Qala,6
149,8/28/2021,Musa Qala,6
150,8/29/2021,Musa Qala,6
151,8/30/2021,Musa Qala,6
152,8/31/2021,Musa Qala,6
0,4/1/2021,Musayi,0
1,4/2/2021,Musayi,0
2,4/3/2021,Musayi,0
3,4/4/2021,Musayi,0
4,4/5/2021,Musayi,0
5,4/6/2021,Musayi,0
6,4/7/2021,Musayi,0
7,4/8/2021,Musayi,0
8,4/9/2021,Musayi,0
9,4/10/2021,Musayi,0
10,4/11/2021,Musayi,0
11,4/12/2021,Musayi,0
12,4/13/2021,Musayi,0
13,4/14/2021,Musayi,0
14,4/15/2021,Musayi,0
15,4/16/2021,Musayi,0
16,4/17/2021,Musayi,0
17,4/18/2021,Musayi,0
18,4/19/2021,Musayi,0
19,4/20/2021,Musayi,0
20,4/21/2021,Musayi,0
21,4/22/2021,Musayi,0
22,4/23/2021,Musayi,0
23,4/24/2021,Musayi,0
24,4/25/2021,Musayi,0
25,4/26/2021,Musayi,0
26,4/27/2021,Musayi,0
27,4/28/2021,Musayi,0
28,4/29/2021,Musayi,0
29,4/30/2021,Musayi,0
30,5/1/2021,Musayi,0
31,5/2/2021,Musayi,0
32,5/3/2021,Musayi,0
33,5/4/2021,Musayi,0
34,5/5/2021,Musayi,0
35,5/6/2021,Musayi,0
36,5/7/2021,Musayi,0
37,5/8/2021,Musayi,0
38,5/9/2021,Musayi,0
39,5/10/2021,Musayi,0
40,5/11/2021,Musayi,0
41,5/12/2021,Musayi,0
42,5/13/2021,Musayi,0
43,5/14/2021,Musayi,0
44,5/15/2021,Musayi,0
45,5/16/2021,Musayi,0
46,5/17/2021,Musayi,0
47,5/18/2021,Musayi,0
48,5/19/2021,Musayi,0
49,5/20/2021,Musayi,0
50,5/21/2021,Musayi,0
51,5/22/2021,Musayi,0
52,5/23/2021,Musayi,0
53,5/24/2021,Musayi,0
54,5/25/2021,Musayi,0
55,5/26/2021,Musayi,0
56,5/27/2021,Musayi,0
57,5/28/2021,Musayi,0
58,5/29/2021,Musayi,0
59,5/30/2021,Musayi,0
60,5/31/2021,Musayi,0
61,6/1/2021,Musayi,0
62,6/2/2021,Musayi,0
63,6/3/2021,Musayi,0
64,6/4/2021,Musayi,0
65,6/5/2021,Musayi,0
66,6/6/2021,Musayi,0
67,6/7/2021,Musayi,0
68,6/8/2021,Musayi,0
69,6/9/2021,Musayi,0
70,6/10/2021,Musayi,0
71,6/11/2021,Musayi,0
72,6/12/2021,Musayi,0
73,6/13/2021,Musayi,0
74,6/14/2021,Musayi,0
75,6/15/2021,Musayi,0
76,6/16/2021,Musayi,0
77,6/17/2021,Musayi,0
78,6/18/2021,Musayi,0
79,6/19/2021,Musayi,0
80,6/20/2021,Musayi,0
81,6/21/2021,Musayi,0
82,6/22/2021,Musayi,0
83,6/23/2021,Musayi,0
84,6/24/2021,Musayi,0
85,6/25/2021,Musayi,0
86,6/26/2021,Musayi,0
87,6/27/2021,Musayi,0
88,6/28/2021,Musayi,0
89,6/29/2021,Musayi,0
90,6/30/2021,Musayi,0
91,7/1/2021,Musayi,0
92,7/2/2021,Musayi,0
93,7/3/2021,Musayi,0
94,7/4/2021,Musayi,0
95,7/5/2021,Musayi,0
96,7/6/2021,Musayi,0
97,7/7/2021,Musayi,0
98,7/8/2021,Musayi,0
99,7/9/2021,Musayi,0
100,7/10/2021,Musayi,0
101,7/11/2021,Musayi,0
102,7/12/2021,Musayi,1
103,7/13/2021,Musayi,1
104,7/14/2021,Musayi,1
105,7/15/2021,Musayi,1
106,7/16/2021,Musayi,1
107,7/17/2021,Musayi,1
108,7/18/2021,Musayi,1
109,7/19/2021,Musayi,1
110,7/20/2021,Musayi,1
111,7/21/2021,Musayi,1
112,7/22/2021,Musayi,1
113,7/23/2021,Musayi,1
114,7/24/2021,Musayi,1
115,7/25/2021,Musayi,1
116,7/26/2021,Musayi,1
117,7/27/2021,Musayi,1
118,7/28/2021,Musayi,1
119,7/29/2021,Musayi,1
120,7/30/2021,Musayi,1
121,7/31/2021,Musayi,1
122,8/1/2021,Musayi,1
123,8/2/2021,Musayi,1
124,8/3/2021,Musayi,1
125,8/4/2021,Musayi,1
126,8/5/2021,Musayi,1
127,8/6/2021,Musayi,1
128,8/7/2021,Musayi,1
129,8/8/2021,Musayi,1
130,8/9/2021,Musayi,1
131,8/10/2021,Musayi,1
132,8/11/2021,Musayi,1
133,8/12/2021,Musayi,1
134,8/13/2021,Musayi,1
135,8/14/2021,Musayi,1
136,8/15/2021,Musayi,1
137,8/16/2021,Musayi,1
138,8/17/2021,Musayi,1
139,8/18/2021,Musayi,1
140,8/19/2021,Musayi,1
141,8/20/2021,Musayi,1
142,8/21/2021,Musayi,1
143,8/22/2021,Musayi,1
144,8/23/2021,Musayi,1
145,8/24/2021,Musayi,1
146,8/25/2021,Musayi,1
147,8/26/2021,Musayi,1
148,8/27/2021,Musayi,1
149,8/28/2021,Musayi,1
150,8/29/2021,Musayi,1
151,8/30/2021,Musayi,1
152,8/31/2021,Musayi,1
0,4/1/2021,Nad Ali,0
1,4/2/2021,Nad Ali,0
2,4/3/2021,Nad Ali,0
3,4/4/2021,Nad Ali,0
4,4/5/2021,Nad Ali,0
5,4/6/2021,Nad Ali,0
6,4/7/2021,Nad Ali,0
7,4/8/2021,Nad Ali,0
8,4/9/2021,Nad Ali,0
9,4/10/2021,Nad Ali,0
10,4/11/2021,Nad Ali,0
11,4/12/2021,Nad Ali,0
12,4/13/2021,Nad Ali,0
13,4/14/2021,Nad Ali,0
14,4/15/2021,Nad Ali,0
15,4/16/2021,Nad Ali,0
16,4/17/2021,Nad Ali,0
17,4/18/2021,Nad Ali,0
18,4/19/2021,Nad Ali,0
19,4/20/2021,Nad Ali,9
20,4/21/2021,Nad Ali,9
21,4/22/2021,Nad Ali,9
22,4/23/2021,Nad Ali,9
23,4/24/2021,Nad Ali,9
24,4/25/2021,Nad Ali,9
25,4/26/2021,Nad Ali,9
26,4/27/2021,Nad Ali,15
27,4/28/2021,Nad Ali,18
28,4/29/2021,Nad Ali,18
29,4/30/2021,Nad Ali,18
30,5/1/2021,Nad Ali,18
31,5/2/2021,Nad Ali,18
32,5/3/2021,Nad Ali,18
33,5/4/2021,Nad Ali,18
34,5/5/2021,Nad Ali,18
35,5/6/2021,Nad Ali,18
36,5/7/2021,Nad Ali,18
37,5/8/2021,Nad Ali,18
38,5/9/2021,Nad Ali,18
39,5/10/2021,Nad Ali,18
40,5/11/2021,Nad Ali,18
41,5/12/2021,Nad Ali,18
42,5/13/2021,Nad Ali,18
43,5/14/2021,Nad Ali,18
44,5/15/2021,Nad Ali,18
45,5/16/2021,Nad Ali,18
46,5/17/2021,Nad Ali,18
47,5/18/2021,Nad Ali,20
48,5/19/2021,Nad Ali,20
49,5/20/2021,Nad Ali,22
50,5/21/2021,Nad Ali,30
51,5/22/2021,Nad Ali,44
52,5/23/2021,Nad Ali,44
53,5/24/2021,Nad Ali,44
54,5/25/2021,Nad Ali,44
55,5/26/2021,Nad Ali,44
56,5/27/2021,Nad Ali,44
57,5/28/2021,Nad Ali,44
58,5/29/2021,Nad Ali,48
59,5/30/2021,Nad Ali,52
60,5/31/2021,Nad Ali,59
61,6/1/2021,Nad Ali,59
62,6/2/2021,Nad Ali,59
63,6/3/2021,Nad Ali,64
64,6/4/2021,Nad Ali,64
65,6/5/2021,Nad Ali,64
66,6/6/2021,Nad Ali,64
67,6/7/2021,Nad Ali,71
68,6/8/2021,Nad Ali,71
69,6/9/2021,Nad Ali,71
70,6/10/2021,Nad Ali,71
71,6/11/2021,Nad Ali,71
72,6/12/2021,Nad Ali,82
73,6/13/2021,Nad Ali,89
74,6/14/2021,Nad Ali,90
75,6/15/2021,Nad Ali,99
76,6/16/2021,Nad Ali,99
77,6/17/2021,Nad Ali,99
78,6/18/2021,Nad Ali,99
79,6/19/2021,Nad Ali,110
80,6/20/2021,Nad Ali,110
81,6/21/2021,Nad Ali,110
82,6/22/2021,Nad Ali,122
83,6/23/2021,Nad Ali,122
84,6/24/2021,Nad Ali,125
85,6/25/2021,Nad Ali,133
86,6/26/2021,Nad Ali,133
87,6/27/2021,Nad Ali,138
88,6/28/2021,Nad Ali,138
89,6/29/2021,Nad Ali,138
90,6/30/2021,Nad Ali,153
91,7/1/2021,Nad Ali,159
92,7/2/2021,Nad Ali,185
93,7/3/2021,Nad Ali,185
94,7/4/2021,Nad Ali,185
95,7/5/2021,Nad Ali,190
96,7/6/2021,Nad Ali,196
97,7/7/2021,Nad Ali,196
98,7/8/2021,Nad Ali,222
99,7/9/2021,Nad Ali,222
100,7/10/2021,Nad Ali,222
101,7/11/2021,Nad Ali,227
102,7/12/2021,Nad Ali,227
103,7/13/2021,Nad Ali,227
104,7/14/2021,Nad Ali,227
105,7/15/2021,Nad Ali,227
106,7/16/2021,Nad Ali,227
107,7/17/2021,Nad Ali,227
108,7/18/2021,Nad Ali,227
109,7/19/2021,Nad Ali,227
110,7/20/2021,Nad Ali,227
111,7/21/2021,Nad Ali,227
112,7/22/2021,Nad Ali,235
113,7/23/2021,Nad Ali,250
114,7/24/2021,Nad Ali,259
115,7/25/2021,Nad Ali,276
116,7/26/2021,Nad Ali,280
117,7/27/2021,Nad Ali,373
118,7/28/2021,Nad Ali,373
119,7/29/2021,Nad Ali,373
120,7/30/2021,Nad Ali,373
121,7/31/2021,Nad Ali,373
122,8/1/2021,Nad Ali,373
123,8/2/2021,Nad Ali,373
124,8/3/2021,Nad Ali,373
125,8/4/2021,Nad Ali,373
126,8/5/2021,Nad Ali,373
127,8/6/2021,Nad Ali,373
128,8/7/2021,Nad Ali,373
129,8/8/2021,Nad Ali,373
130,8/9/2021,Nad Ali,373
131,8/10/2021,Nad Ali,373
132,8/11/2021,Nad Ali,373
133,8/12/2021,Nad Ali,373
134,8/13/2021,Nad Ali,373
135,8/14/2021,Nad Ali,373
136,8/15/2021,Nad Ali,373
137,8/16/2021,Nad Ali,373
138,8/17/2021,Nad Ali,373
139,8/18/2021,Nad Ali,373
140,8/19/2021,Nad Ali,373
141,8/20/2021,Nad Ali,373
142,8/21/2021,Nad Ali,373
143,8/22/2021,Nad Ali,373
144,8/23/2021,Nad Ali,373
145,8/24/2021,Nad Ali,373
146,8/25/2021,Nad Ali,373
147,8/26/2021,Nad Ali,373
148,8/27/2021,Nad Ali,373
149,8/28/2021,Nad Ali,373
150,8/29/2021,Nad Ali,373
151,8/30/2021,Nad Ali,373
152,8/31/2021,Nad Ali,373
0,4/1/2021,Nadir Shah Kot,0
1,4/2/2021,Nadir Shah Kot,0
2,4/3/2021,Nadir Shah Kot,0
3,4/4/2021,Nadir Shah Kot,0
4,4/5/2021,Nadir Shah Kot,0
5,4/6/2021,Nadir Shah Kot,0
6,4/7/2021,Nadir Shah Kot,0
7,4/8/2021,Nadir Shah Kot,0
8,4/9/2021,Nadir Shah Kot,0
9,4/10/2021,Nadir Shah Kot,0
10,4/11/2021,Nadir Shah Kot,0
11,4/12/2021,Nadir Shah Kot,0
12,4/13/2021,Nadir Shah Kot,0
13,4/14/2021,Nadir Shah Kot,0
14,4/15/2021,Nadir Shah Kot,0
15,4/16/2021,Nadir Shah Kot,0
16,4/17/2021,Nadir Shah Kot,0
17,4/18/2021,Nadir Shah Kot,0
18,4/19/2021,Nadir Shah Kot,0
19,4/20/2021,Nadir Shah Kot,0
20,4/21/2021,Nadir Shah Kot,0
21,4/22/2021,Nadir Shah Kot,0
22,4/23/2021,Nadir Shah Kot,0
23,4/24/2021,Nadir Shah Kot,0
24,4/25/2021,Nadir Shah Kot,0
25,4/26/2021,Nadir Shah Kot,0
26,4/27/2021,Nadir Shah Kot,0
27,4/28/2021,Nadir Shah Kot,0
28,4/29/2021,Nadir Shah Kot,0
29,4/30/2021,Nadir Shah Kot,0
30,5/1/2021,Nadir Shah Kot,0
31,5/2/2021,Nadir Shah Kot,0
32,5/3/2021,Nadir Shah Kot,0
33,5/4/2021,Nadir Shah Kot,0
34,5/5/2021,Nadir Shah Kot,0
35,5/6/2021,Nadir Shah Kot,0
36,5/7/2021,Nadir Shah Kot,0
37,5/8/2021,Nadir Shah Kot,0
38,5/9/2021,Nadir Shah Kot,0
39,5/10/2021,Nadir Shah Kot,0
40,5/11/2021,Nadir Shah Kot,0
41,5/12/2021,Nadir Shah Kot,0
42,5/13/2021,Nadir Shah Kot,0
43,5/14/2021,Nadir Shah Kot,0
44,5/15/2021,Nadir Shah Kot,0
45,5/16/2021,Nadir Shah Kot,0
46,5/17/2021,Nadir Shah Kot,0
47,5/18/2021,Nadir Shah Kot,0
48,5/19/2021,Nadir Shah Kot,0
49,5/20/2021,Nadir Shah Kot,0
50,5/21/2021,Nadir Shah Kot,0
51,5/22/2021,Nadir Shah Kot,0
52,5/23/2021,Nadir Shah Kot,0
53,5/24/2021,Nadir Shah Kot,0
54,5/25/2021,Nadir Shah Kot,0
55,5/26/2021,Nadir Shah Kot,0
56,5/27/2021,Nadir Shah Kot,0
57,5/28/2021,Nadir Shah Kot,0
58,5/29/2021,Nadir Shah Kot,0
59,5/30/2021,Nadir Shah Kot,0
60,5/31/2021,Nadir Shah Kot,0
61,6/1/2021,Nadir Shah Kot,0
62,6/2/2021,Nadir Shah Kot,0
63,6/3/2021,Nadir Shah Kot,0
64,6/4/2021,Nadir Shah Kot,0
65,6/5/2021,Nadir Shah Kot,0
66,6/6/2021,Nadir Shah Kot,0
67,6/7/2021,Nadir Shah Kot,0
68,6/8/2021,Nadir Shah Kot,0
69,6/9/2021,Nadir Shah Kot,0
70,6/10/2021,Nadir Shah Kot,0
71,6/11/2021,Nadir Shah Kot,0
72,6/12/2021,Nadir Shah Kot,0
73,6/13/2021,Nadir Shah Kot,0
74,6/14/2021,Nadir Shah Kot,0
75,6/15/2021,Nadir Shah Kot,0
76,6/16/2021,Nadir Shah Kot,0
77,6/17/2021,Nadir Shah Kot,0
78,6/18/2021,Nadir Shah Kot,0
79,6/19/2021,Nadir Shah Kot,0
80,6/20/2021,Nadir Shah Kot,0
81,6/21/2021,Nadir Shah Kot,0
82,6/22/2021,Nadir Shah Kot,0
83,6/23/2021,Nadir Shah Kot,14
84,6/24/2021,Nadir Shah Kot,14
85,6/25/2021,Nadir Shah Kot,14
86,6/26/2021,Nadir Shah Kot,14
87,6/27/2021,Nadir Shah Kot,14
88,6/28/2021,Nadir Shah Kot,14
89,6/29/2021,Nadir Shah Kot,14
90,6/30/2021,Nadir Shah Kot,14
91,7/1/2021,Nadir Shah Kot,14
92,7/2/2021,Nadir Shah Kot,14
93,7/3/2021,Nadir Shah Kot,14
94,7/4/2021,Nadir Shah Kot,14
95,7/5/2021,Nadir Shah Kot,14
96,7/6/2021,Nadir Shah Kot,14
97,7/7/2021,Nadir Shah Kot,14
98,7/8/2021,Nadir Shah Kot,14
99,7/9/2021,Nadir Shah Kot,14
100,7/10/2021,Nadir Shah Kot,14
101,7/11/2021,Nadir Shah Kot,14
102,7/12/2021,Nadir Shah Kot,14
103,7/13/2021,Nadir Shah Kot,14
104,7/14/2021,Nadir Shah Kot,14
105,7/15/2021,Nadir Shah Kot,14
106,7/16/2021,Nadir Shah Kot,14
107,7/17/2021,Nadir Shah Kot,14
108,7/18/2021,Nadir Shah Kot,14
109,7/19/2021,Nadir Shah Kot,14
110,7/20/2021,Nadir Shah Kot,14
111,7/21/2021,Nadir Shah Kot,14
112,7/22/2021,Nadir Shah Kot,14
113,7/23/2021,Nadir Shah Kot,14
114,7/24/2021,Nadir Shah Kot,14
115,7/25/2021,Nadir Shah Kot,14
116,7/26/2021,Nadir Shah Kot,14
117,7/27/2021,Nadir Shah Kot,14
118,7/28/2021,Nadir Shah Kot,14
119,7/29/2021,Nadir Shah Kot,14
120,7/30/2021,Nadir Shah Kot,14
121,7/31/2021,Nadir Shah Kot,14
122,8/1/2021,Nadir Shah Kot,14
123,8/2/2021,Nadir Shah Kot,14
124,8/3/2021,Nadir Shah Kot,14
125,8/4/2021,Nadir Shah Kot,14
126,8/5/2021,Nadir Shah Kot,14
127,8/6/2021,Nadir Shah Kot,14
128,8/7/2021,Nadir Shah Kot,14
129,8/8/2021,Nadir Shah Kot,14
130,8/9/2021,Nadir Shah Kot,14
131,8/10/2021,Nadir Shah Kot,14
132,8/11/2021,Nadir Shah Kot,14
133,8/12/2021,Nadir Shah Kot,14
134,8/13/2021,Nadir Shah Kot,14
135,8/14/2021,Nadir Shah Kot,14
136,8/15/2021,Nadir Shah Kot,14
137,8/16/2021,Nadir Shah Kot,14
138,8/17/2021,Nadir Shah Kot,14
139,8/18/2021,Nadir Shah Kot,14
140,8/19/2021,Nadir Shah Kot,14
141,8/20/2021,Nadir Shah Kot,14
142,8/21/2021,Nadir Shah Kot,14
143,8/22/2021,Nadir Shah Kot,14
144,8/23/2021,Nadir Shah Kot,14
145,8/24/2021,Nadir Shah Kot,14
146,8/25/2021,Nadir Shah Kot,14
147,8/26/2021,Nadir Shah Kot,14
148,8/27/2021,Nadir Shah Kot,14
149,8/28/2021,Nadir Shah Kot,14
150,8/29/2021,Nadir Shah Kot,14
151,8/30/2021,Nadir Shah Kot,14
152,8/31/2021,Nadir Shah Kot,14
0,4/1/2021,Nahri Shahi,0
1,4/2/2021,Nahri Shahi,0
2,4/3/2021,Nahri Shahi,0
3,4/4/2021,Nahri Shahi,0
4,4/5/2021,Nahri Shahi,0
5,4/6/2021,Nahri Shahi,0
6,4/7/2021,Nahri Shahi,0
7,4/8/2021,Nahri Shahi,0
8,4/9/2021,Nahri Shahi,0
9,4/10/2021,Nahri Shahi,0
10,4/11/2021,Nahri Shahi,0
11,4/12/2021,Nahri Shahi,0
12,4/13/2021,Nahri Shahi,0
13,4/14/2021,Nahri Shahi,0
14,4/15/2021,Nahri Shahi,0
15,4/16/2021,Nahri Shahi,0
16,4/17/2021,Nahri Shahi,0
17,4/18/2021,Nahri Shahi,0
18,4/19/2021,Nahri Shahi,0
19,4/20/2021,Nahri Shahi,0
20,4/21/2021,Nahri Shahi,0
21,4/22/2021,Nahri Shahi,0
22,4/23/2021,Nahri Shahi,0
23,4/24/2021,Nahri Shahi,0
24,4/25/2021,Nahri Shahi,0
25,4/26/2021,Nahri Shahi,0
26,4/27/2021,Nahri Shahi,0
27,4/28/2021,Nahri Shahi,0
28,4/29/2021,Nahri Shahi,0
29,4/30/2021,Nahri Shahi,0
30,5/1/2021,Nahri Shahi,0
31,5/2/2021,Nahri Shahi,0
32,5/3/2021,Nahri Shahi,0
33,5/4/2021,Nahri Shahi,0
34,5/5/2021,Nahri Shahi,0
35,5/6/2021,Nahri Shahi,0
36,5/7/2021,Nahri Shahi,2
37,5/8/2021,Nahri Shahi,2
38,5/9/2021,Nahri Shahi,2
39,5/10/2021,Nahri Shahi,2
40,5/11/2021,Nahri Shahi,2
41,5/12/2021,Nahri Shahi,2
42,5/13/2021,Nahri Shahi,2
43,5/14/2021,Nahri Shahi,2
44,5/15/2021,Nahri Shahi,2
45,5/16/2021,Nahri Shahi,2
46,5/17/2021,Nahri Shahi,2
47,5/18/2021,Nahri Shahi,2
48,5/19/2021,Nahri Shahi,2
49,5/20/2021,Nahri Shahi,2
50,5/21/2021,Nahri Shahi,2
51,5/22/2021,Nahri Shahi,2
52,5/23/2021,Nahri Shahi,2
53,5/24/2021,Nahri Shahi,2
54,5/25/2021,Nahri Shahi,2
55,5/26/2021,Nahri Shahi,2
56,5/27/2021,Nahri Shahi,2
57,5/28/2021,Nahri Shahi,2
58,5/29/2021,Nahri Shahi,2
