id,date,taliban_control,idx
Kohsan,6/24/2021,1,11
Kohsan,6/25/2021,1,12
Kohsan,6/27/2021,1,13
Kohsan,6/29/2021,1,14
Kohsan,6/30/2021,1,15
Kohsan,7/3/2021,1,16
Kohsan,7/4/2021,1,17
Kohsan,7/5/2021,1,18
Kohsan,7/6/2021,1,19
Kohsan,7/10/2021,1,20
Kohsan,7/11/2021,1,21
Kohsan,7/12/2021,1,22
Kohsan,7/13/2021,1,23
Kohsan,7/14/2021,1,24
Kohsan,7/18/2021,1,25
Kohsan,7/22/2021,1,26
Kohsan,7/25/2021,1,27
Kohsan,8/6/2021,1,28
Kohsan,8/7/2021,1,29
Kohsan,8/8/2021,1,30
Kohsan,8/10/2021,1,31
Kohsan,8/11/2021,1,32
Kohsan,8/12/2021,1,33
Kohsan,8/13/2021,1,34
Kohsan,8/14/2021,1,35
Kohsan,8/16/2021,1,36
Kunduz,5/11/2021,0,0
Kunduz,5/12/2021,0,1
Kunduz,6/7/2021,0,2
Kunduz,6/8/2021,0,3
Kunduz,6/12/2021,0,4
Kunduz,6/13/2021,0,5
Kunduz,6/14/2021,0,6
Kunduz,6/15/2021,0,7
Kunduz,6/20/2021,0,8
Kunduz,6/21/2021,0,9
Kunduz,6/23/2021,0,10
Kunduz,6/24/2021,0,11
Kunduz,6/25/2021,0,12
Kunduz,6/27/2021,0,13
Kunduz,6/29/2021,0,14
Kunduz,6/30/2021,0,15
Kunduz,7/3/2021,0,16
Kunduz,7/4/2021,0,17
Kunduz,7/5/2021,0,18
Kunduz,7/6/2021,0,19
Kunduz,7/10/2021,0,20
Kunduz,7/11/2021,0,21
Kunduz,7/12/2021,0,22
Kunduz,7/13/2021,0,23
Kunduz,7/14/2021,0,24
Kunduz,7/18/2021,0,25
Kunduz,7/22/2021,0,26
Kunduz,7/25/2021,0,27
Kunduz,8/6/2021,0,28
Kunduz,8/7/2021,0,29
Kunduz,8/8/2021,1,30
Kunduz,8/10/2021,1,31
Kunduz,8/11/2021,1,32
Kunduz,8/12/2021,1,33
Kunduz,8/13/2021,1,34
Kunduz,8/14/2021,1,35
Kunduz,8/16/2021,1,36
Kuran Wa Munjan,5/11/2021,0,0
Kuran Wa Munjan,5/12/2021,0,1
Kuran Wa Munjan,6/7/2021,0,2
Kuran Wa Munjan,6/8/2021,0,3
Kuran Wa Munjan,6/12/2021,0,4
Kuran Wa Munjan,6/13/2021,0,5
Kuran Wa Munjan,6/14/2021,0,6
Kuran Wa Munjan,6/15/2021,0,7
Kuran Wa Munjan,6/20/2021,0,8
Kuran Wa Munjan,6/21/2021,0,9
Kuran Wa Munjan,6/23/2021,0,10
Kuran Wa Munjan,6/24/2021,0,11
Kuran Wa Munjan,6/25/2021,0,12
Kuran Wa Munjan,6/27/2021,0,13
Kuran Wa Munjan,6/29/2021,0,14
Kuran Wa Munjan,6/30/2021,0,15
Kuran Wa Munjan,7/3/2021,0,16
Kuran Wa Munjan,7/4/2021,0,17
Kuran Wa Munjan,7/5/2021,1,18
Kuran Wa Munjan,7/6/2021,1,19
Kuran Wa Munjan,7/10/2021,1,20
Kuran Wa Munjan,7/11/2021,1,21
Kuran Wa Munjan,7/12/2021,1,22
Kuran Wa Munjan,7/13/2021,1,23
Kuran Wa Munjan,7/14/2021,1,24
Kuran Wa Munjan,7/18/2021,1,25
Kuran Wa Munjan,7/22/2021,1,26
Kuran Wa Munjan,7/25/2021,1,27
Kuran Wa Munjan,8/6/2021,1,28
Kuran Wa Munjan,8/7/2021,1,29
Kuran Wa Munjan,8/8/2021,1,30
Kuran Wa Munjan,8/10/2021,1,31
Kuran Wa Munjan,8/11/2021,1,32
Kuran Wa Munjan,8/12/2021,1,33
Kuran Wa Munjan,8/13/2021,1,34
Kuran Wa Munjan,8/14/2021,1,35
Kuran Wa Munjan,8/16/2021,1,36
Kushk,5/11/2021,0,0
Kushk,5/12/2021,0,1
Kushk,6/7/2021,0,2
Kushk,6/8/2021,0,3
Kushk,6/12/2021,0,4
Kushk,6/13/2021,0,5
Kushk,6/14/2021,0,6
Kushk,6/15/2021,0,7
Kushk,6/20/2021,0,8
Kushk,6/21/2021,0,9
Kushk,6/23/2021,1,10
Kushk,6/24/2021,1,11
Kushk,6/25/2021,1,12
Kushk,6/27/2021,1,13
Kushk,6/29/2021,1,14
Kushk,6/30/2021,1,15
Kushk,7/3/2021,1,16
Kushk,7/4/2021,1,17
Kushk,7/5/2021,1,18
Kushk,7/6/2021,1,19
Kushk,7/10/2021,1,20
Kushk,7/11/2021,1,21
Kushk,7/12/2021,1,22
Kushk,7/13/2021,1,23
Kushk,7/14/2021,1,24
Kushk,7/18/2021,1,25
Kushk,7/22/2021,1,26
Kushk,7/25/2021,1,27
Kushk,8/6/2021,1,28
Kushk,8/7/2021,1,29
Kushk,8/8/2021,1,30
Kushk,8/10/2021,1,31
Kushk,8/11/2021,1,32
Kushk,8/12/2021,1,33
Kushk,8/13/2021,1,34
Kushk,8/14/2021,1,35
Kushk,8/16/2021,1,36
Kushki Kuhna,5/11/2021,0,0
Kushki Kuhna,5/12/2021,0,1
Kushki Kuhna,6/7/2021,0,2
Kushki Kuhna,6/8/2021,0,3
Kushki Kuhna,6/12/2021,0,4
Kushki Kuhna,6/13/2021,0,5
Kushki Kuhna,6/14/2021,0,6
Kushki Kuhna,6/15/2021,0,7
Kushki Kuhna,6/20/2021,0,8
Kushki Kuhna,6/21/2021,0,9
Kushki Kuhna,6/23/2021,0,10
Kushki Kuhna,6/24/2021,0,11
Kushki Kuhna,6/25/2021,0,12
Kushki Kuhna,6/27/2021,0,13
Kushki Kuhna,6/29/2021,0,14
Kushki Kuhna,6/30/2021,0,15
Kushki Kuhna,7/3/2021,0,16
Kushki Kuhna,7/4/2021,0,17
Kushki Kuhna,7/5/2021,0,18
Kushki Kuhna,7/6/2021,0,19
Kushki Kuhna,7/10/2021,0,20
Kushki Kuhna,7/11/2021,0,21
Kushki Kuhna,7/12/2021,0,22
Kushki Kuhna,7/13/2021,0,23
Kushki Kuhna,7/14/2021,0,24
Kushki Kuhna,7/18/2021,0,25
Kushki Kuhna,7/22/2021,0,26
Kushki Kuhna,7/25/2021,0,27
Kushki Kuhna,8/6/2021,0,28
Kushki Kuhna,8/7/2021,0,29
Kushki Kuhna,8/8/2021,0,30
Kushki Kuhna,8/10/2021,0,31
Kushki Kuhna,8/11/2021,0,32
Kushki Kuhna,8/12/2021,0,33
Kushki Kuhna,8/13/2021,0,34
Kushki Kuhna,8/14/2021,0,35
Kushki Kuhna,8/16/2021,0,36
Kuz Kunar,5/11/2021,0,0
Kuz Kunar,5/12/2021,0,1
Kuz Kunar,6/7/2021,0,2
Kuz Kunar,6/8/2021,0,3
Kuz Kunar,6/12/2021,0,4
Kuz Kunar,6/13/2021,0,5
Kuz Kunar,6/14/2021,0,6
Kuz Kunar,6/15/2021,0,7
Kuz Kunar,6/20/2021,0,8
Kuz Kunar,6/21/2021,0,9
Kuz Kunar,6/23/2021,0,10
Kuz Kunar,6/24/2021,0,11
Kuz Kunar,6/25/2021,0,12
Kuz Kunar,6/27/2021,0,13
Kuz Kunar,6/29/2021,0,14
Kuz Kunar,6/30/2021,0,15
Kuz Kunar,7/3/2021,0,16
Kuz Kunar,7/4/2021,0,17
Kuz Kunar,7/5/2021,0,18
Kuz Kunar,7/6/2021,0,19
Kuz Kunar,7/10/2021,0,20
Kuz Kunar,7/11/2021,0,21
Kuz Kunar,7/12/2021,0,22
Kuz Kunar,7/13/2021,0,23
Kuz Kunar,7/14/2021,0,24
Kuz Kunar,7/18/2021,0,25
Kuz Kunar,7/22/2021,0,26
Kuz Kunar,7/25/2021,0,27
Kuz Kunar,8/6/2021,0,28
Kuz Kunar,8/7/2021,0,29
Kuz Kunar,8/8/2021,0,30
Kuz Kunar,8/10/2021,0,31
Kuz Kunar,8/11/2021,0,32
Kuz Kunar,8/12/2021,0,33
Kuz Kunar,8/13/2021,0,34
Kuz Kunar,8/14/2021,1,35
Kuz Kunar,8/16/2021,1,36
Lal Pur,5/11/2021,0,0
Lal Pur,5/12/2021,0,1
Lal Pur,6/7/2021,0,2
Lal Pur,6/8/2021,0,3
Lal Pur,6/12/2021,0,4
Lal Pur,6/13/2021,0,5
Lal Pur,6/14/2021,0,6
Lal Pur,6/15/2021,0,7
Lal Pur,6/20/2021,0,8
Lal Pur,6/21/2021,0,9
Lal Pur,6/23/2021,0,10
Lal Pur,6/24/2021,0,11
Lal Pur,6/25/2021,0,12
Lal Pur,6/27/2021,0,13
Lal Pur,6/29/2021,0,14
Lal Pur,6/30/2021,0,15
Lal Pur,7/3/2021,0,16
Lal Pur,7/4/2021,0,17
Lal Pur,7/5/2021,0,18
Lal Pur,7/6/2021,0,19
Lal Pur,7/10/2021,0,20
Lal Pur,7/11/2021,0,21
Lal Pur,7/12/2021,0,22
Lal Pur,7/13/2021,0,23
Lal Pur,7/14/2021,0,24
Lal Pur,7/18/2021,0,25
Lal Pur,7/22/2021,0,26
Lal Pur,7/25/2021,0,27
Lal Pur,8/6/2021,0,28
Lal Pur,8/7/2021,0,29
Lal Pur,8/8/2021,0,30
Lal Pur,8/10/2021,0,31
Lal Pur,8/11/2021,0,32
Lal Pur,8/12/2021,0,33
Lal Pur,8/13/2021,0,34
Lal Pur,8/14/2021,0,35
Lal Pur,8/16/2021,0,36
Lal Wa Sarjangal,5/11/2021,0,0
Lal Wa Sarjangal,5/12/2021,0,1
Lal Wa Sarjangal,6/7/2021,0,2
Lal Wa Sarjangal,6/8/2021,0,3
Lal Wa Sarjangal,6/12/2021,0,4
Lal Wa Sarjangal,6/13/2021,0,5
Lal Wa Sarjangal,6/14/2021,0,6
Lal Wa Sarjangal,6/15/2021,0,7
Lal Wa Sarjangal,6/20/2021,0,8
Lal Wa Sarjangal,6/21/2021,0,9
Lal Wa Sarjangal,6/23/2021,0,10
Lal Wa Sarjangal,6/24/2021,0,11
Lal Wa Sarjangal,6/25/2021,0,12
Lal Wa Sarjangal,6/27/2021,0,13
Lal Wa Sarjangal,6/29/2021,0,14
Lal Wa Sarjangal,6/30/2021,0,15
Lal Wa Sarjangal,7/3/2021,0,16
Lal Wa Sarjangal,7/4/2021,0,17
Lal Wa Sarjangal,7/5/2021,0,18
Lal Wa Sarjangal,7/6/2021,0,19
Lal Wa Sarjangal,7/10/2021,0,20
Lal Wa Sarjangal,7/11/2021,0,21
Lal Wa Sarjangal,7/12/2021,0,22
Lal Wa Sarjangal,7/13/2021,0,23
Lal Wa Sarjangal,7/14/2021,0,24
Lal Wa Sarjangal,7/18/2021,0,25
Lal Wa Sarjangal,7/22/2021,0,26
Lal Wa Sarjangal,7/25/2021,0,27
Lal Wa Sarjangal,8/6/2021,0,28
Lal Wa Sarjangal,8/7/2021,0,29
Lal Wa Sarjangal,8/8/2021,0,30
Lal Wa Sarjangal,8/10/2021,0,31
Lal Wa Sarjangal,8/11/2021,0,32
Lal Wa Sarjangal,8/12/2021,0,33
Lal Wa Sarjangal,8/13/2021,0,34
Lal Wa Sarjangal,8/14/2021,0,35
Lal Wa Sarjangal,8/16/2021,0,36
Lash Wa Juwayn,5/11/2021,0,0
Lash Wa Juwayn,5/12/2021,0,1
Lash Wa Juwayn,6/7/2021,0,2
Lash Wa Juwayn,6/8/2021,0,3
Lash Wa Juwayn,6/12/2021,0,4
Lash Wa Juwayn,6/13/2021,0,5
Lash Wa Juwayn,6/14/2021,1,6
Lash Wa Juwayn,6/15/2021,1,7
Lash Wa Juwayn,6/20/2021,1,8
Lash Wa Juwayn,6/21/2021,1,9
Lash Wa Juwayn,6/23/2021,1,10
Lash Wa Juwayn,6/24/2021,1,11
Lash Wa Juwayn,6/25/2021,1,12
Lash Wa Juwayn,6/27/2021,1,13
Lash Wa Juwayn,6/29/2021,1,14
Lash Wa Juwayn,6/30/2021,1,15
Lash Wa Juwayn,7/3/2021,1,16
Lash Wa Juwayn,7/4/2021,1,17
Lash Wa Juwayn,7/5/2021,1,18
Lash Wa Juwayn,7/6/2021,1,19
Lash Wa Juwayn,7/10/2021,1,20
Lash Wa Juwayn,7/11/2021,1,21
Lash Wa Juwayn,7/12/2021,1,22
Lash Wa Juwayn,7/13/2021,1,23
Lash Wa Juwayn,7/14/2021,1,24
Lash Wa Juwayn,7/18/2021,1,25
Lash Wa Juwayn,7/22/2021,1,26
Lash Wa Juwayn,7/25/2021,1,27
Lash Wa Juwayn,8/6/2021,1,28
Lash Wa Juwayn,8/7/2021,1,29
Lash Wa Juwayn,8/8/2021,1,30
Lash Wa Juwayn,8/10/2021,1,31
Lash Wa Juwayn,8/11/2021,1,32
Lash Wa Juwayn,8/12/2021,1,33
Lash Wa Juwayn,8/13/2021,1,34
Lash Wa Juwayn,8/14/2021,1,35
Lash Wa Juwayn,8/16/2021,1,36
Lashkar Gah,5/11/2021,0,0
Lashkar Gah,5/12/2021,0,1
Lashkar Gah,6/7/2021,0,2
Lashkar Gah,6/8/2021,0,3
Lashkar Gah,6/12/2021,0,4
Lashkar Gah,6/13/2021,0,5
Lashkar Gah,6/14/2021,0,6
Lashkar Gah,6/15/2021,0,7
Lashkar Gah,6/20/2021,0,8
Lashkar Gah,6/21/2021,0,9
Lashkar Gah,6/23/2021,0,10
Lashkar Gah,6/24/2021,0,11
Lashkar Gah,6/25/2021,0,12
Lashkar Gah,6/27/2021,0,13
Lashkar Gah,6/29/2021,0,14
Lashkar Gah,6/30/2021,0,15
Lashkar Gah,7/3/2021,0,16
Lashkar Gah,7/4/2021,0,17
Lashkar Gah,7/5/2021,0,18
Lashkar Gah,7/6/2021,0,19
Lashkar Gah,7/10/2021,0,20
Lashkar Gah,7/11/2021,0,21
Lashkar Gah,7/12/2021,0,22
Lashkar Gah,7/13/2021,0,23
Lashkar Gah,7/14/2021,0,24
Lashkar Gah,7/18/2021,0,25
Lashkar Gah,7/22/2021,0,26
Lashkar Gah,7/25/2021,0,27
Lashkar Gah,8/6/2021,0,28
Lashkar Gah,8/7/2021,0,29
Lashkar Gah,8/8/2021,0,30
Lashkar Gah,8/10/2021,0,31
Lashkar Gah,8/11/2021,0,32
Lashkar Gah,8/12/2021,0,33
Lashkar Gah,8/13/2021,1,34
Lashkar Gah,8/14/2021,1,35
Lashkar Gah,8/16/2021,1,36
Lija Mangal,5/11/2021,0,0
Lija Mangal,5/12/2021,0,1
Lija Mangal,6/7/2021,0,2
Lija Mangal,6/8/2021,0,3
Lija Mangal,6/12/2021,0,4
Lija Mangal,6/13/2021,0,5
Lija Mangal,6/14/2021,0,6
Lija Mangal,6/15/2021,0,7
Lija Mangal,6/20/2021,0,8
Lija Mangal,6/21/2021,0,9
Lija Mangal,6/23/2021,0,10
Lija Mangal,6/24/2021,0,11
Lija Mangal,6/25/2021,0,12
Lija Mangal,6/27/2021,0,13
Lija Mangal,6/29/2021,0,14
Lija Mangal,6/30/2021,0,15
Lija Mangal,7/3/2021,0,16
Lija Mangal,7/4/2021,0,17
Lija Mangal,7/5/2021,0,18
Lija Mangal,7/6/2021,0,19
Lija Mangal,7/10/2021,0,20
Lija Mangal,7/11/2021,0,21
Lija Mangal,7/12/2021,0,22
Lija Mangal,7/13/2021,0,23
Lija Mangal,7/14/2021,0,24
Lija Mangal,7/18/2021,0,25
Lija Mangal,7/22/2021,0,26
Lija Mangal,7/25/2021,0,27
Lija Mangal,8/6/2021,0,28
Lija Mangal,8/7/2021,0,29
Lija Mangal,8/8/2021,0,30
Lija Mangal,8/10/2021,0,31
Lija Mangal,8/11/2021,0,32
Lija Mangal,8/12/2021,0,33
Lija Mangal,8/13/2021,0,34
Lija Mangal,8/14/2021,0,35
Lija Mangal,8/16/2021,0,36
Mahmud Raqi,5/11/2021,0,0
Mahmud Raqi,5/12/2021,0,1
Mahmud Raqi,6/7/2021,0,2
Mahmud Raqi,6/8/2021,0,3
Mahmud Raqi,6/12/2021,0,4
Mahmud Raqi,6/13/2021,0,5
Mahmud Raqi,6/14/2021,0,6
Mahmud Raqi,6/15/2021,0,7
Mahmud Raqi,6/20/2021,0,8
Mahmud Raqi,6/21/2021,0,9
Mahmud Raqi,6/23/2021,0,10
Mahmud Raqi,6/24/2021,0,11
Mahmud Raqi,6/25/2021,0,12
Mahmud Raqi,6/27/2021,0,13
Mahmud Raqi,6/29/2021,0,14
Mahmud Raqi,6/30/2021,0,15
Mahmud Raqi,7/3/2021,0,16
Mahmud Raqi,7/4/2021,0,17
Mahmud Raqi,7/5/2021,0,18
Mahmud Raqi,7/6/2021,0,19
Mahmud Raqi,7/10/2021,0,20
Mahmud Raqi,7/11/2021,0,21
Mahmud Raqi,7/12/2021,0,22
Mahmud Raqi,7/13/2021,0,23
Mahmud Raqi,7/14/2021,0,24
Mahmud Raqi,7/18/2021,0,25
Mahmud Raqi,7/22/2021,0,26
Mahmud Raqi,7/25/2021,0,27
Mahmud Raqi,8/6/2021,0,28
Mahmud Raqi,8/7/2021,0,29
Mahmud Raqi,8/8/2021,0,30
Mahmud Raqi,8/10/2021,0,31
Mahmud Raqi,8/11/2021,0,32
Mahmud Raqi,8/12/2021,0,33
Mahmud Raqi,8/13/2021,0,34
Mahmud Raqi,8/14/2021,0,35
Mahmud Raqi,8/16/2021,0,36
Malistan,5/11/2021,0,0
Malistan,5/12/2021,0,1
Malistan,6/7/2021,0,2
Malistan,6/8/2021,0,3
Malistan,6/12/2021,0,4
Malistan,6/13/2021,0,5
Malistan,6/14/2021,0,6
Malistan,6/15/2021,0,7
Malistan,6/20/2021,0,8
Malistan,6/21/2021,0,9
Malistan,6/23/2021,0,10
Malistan,6/24/2021,0,11
Malistan,6/25/2021,0,12
Malistan,6/27/2021,0,13
Malistan,6/29/2021,0,14
Malistan,6/30/2021,0,15
Malistan,7/3/2021,0,16
Malistan,7/4/2021,0,17
Malistan,7/5/2021,0,18
Malistan,7/6/2021,0,19
Malistan,7/10/2021,0,20
Malistan,7/11/2021,0,21
Malistan,7/12/2021,0,22
Malistan,7/13/2021,1,23
Malistan,7/14/2021,1,24
Malistan,7/18/2021,1,25
Malistan,7/22/2021,1,26
Malistan,7/25/2021,1,27
Malistan,8/6/2021,1,28
Malistan,8/7/2021,1,29
Malistan,8/8/2021,1,30
Malistan,8/10/2021,1,31
Malistan,8/11/2021,1,32
Malistan,8/12/2021,1,33
Malistan,8/13/2021,1,34
Malistan,8/14/2021,1,35
Malistan,8/16/2021,1,36
Mando Zayi,5/11/2021,0,0
Mando Zayi,5/12/2021,0,1
Mando Zayi,6/7/2021,0,2
Mando Zayi,6/8/2021,0,3
Mando Zayi,6/12/2021,0,4
Mando Zayi,6/13/2021,0,5
Mando Zayi,6/14/2021,0,6
Mando Zayi,6/15/2021,0,7
Mando Zayi,6/20/2021,0,8
Mando Zayi,6/21/2021,0,9
Mando Zayi,6/23/2021,0,10
Mando Zayi,6/24/2021,0,11
Mando Zayi,6/25/2021,0,12
Mando Zayi,6/27/2021,0,13
Mando Zayi,6/29/2021,0,14
Mando Zayi,6/30/2021,0,15
Mando Zayi,7/3/2021,0,16
Mando Zayi,7/4/2021,0,17
Mando Zayi,7/5/2021,0,18
Mando Zayi,7/6/2021,0,19
Mando Zayi,7/10/2021,0,20
Mando Zayi,7/11/2021,0,21
Mando Zayi,7/12/2021,0,22
Mando Zayi,7/13/2021,0,23
Mando Zayi,7/14/2021,0,24
Mando Zayi,7/18/2021,0,25
Mando Zayi,7/22/2021,0,26
Mando Zayi,7/25/2021,0,27
Mando Zayi,8/6/2021,0,28
Mando Zayi,8/7/2021,0,29
Mando Zayi,8/8/2021,0,30
Mando Zayi,8/10/2021,0,31
Mando Zayi,8/11/2021,0,32
Mando Zayi,8/12/2021,0,33
Mando Zayi,8/13/2021,0,34
Mando Zayi,8/14/2021,0,35
Mando Zayi,8/16/2021,0,36
Mandol,5/11/2021,0,0
Mandol,5/12/2021,0,1
Mandol,6/7/2021,0,2
Mandol,6/8/2021,0,3
Mandol,6/12/2021,1,4
Mandol,6/13/2021,1,5
Mandol,6/14/2021,1,6
Mandol,6/15/2021,1,7
Mandol,6/20/2021,1,8
Mandol,6/21/2021,1,9
Mandol,6/23/2021,1,10
Mandol,6/24/2021,1,11
Mandol,6/25/2021,1,12
Mandol,6/27/2021,1,13
Mandol,6/29/2021,1,14
Mandol,6/30/2021,1,15
Mandol,7/3/2021,1,16
Mandol,7/4/2021,1,17
Mandol,7/5/2021,1,18
Mandol,7/6/2021,1,19
Mandol,7/10/2021,1,20
Mandol,7/11/2021,1,21
Mandol,7/12/2021,1,22
Mandol,7/13/2021,1,23
Mandol,7/14/2021,1,24
Mandol,7/18/2021,1,25
Mandol,7/22/2021,1,26
Mandol,7/25/2021,1,27
Mandol,8/6/2021,1,28
Mandol,8/7/2021,1,29
Mandol,8/8/2021,1,30
Mandol,8/10/2021,1,31
Mandol,8/11/2021,1,32
Mandol,8/12/2021,1,33
Mandol,8/13/2021,1,34
Mandol,8/14/2021,1,35
Mandol,8/16/2021,1,36
Marawara,5/11/2021,0,0
Marawara,5/12/2021,0,1
Marawara,6/7/2021,0,2
Marawara,6/8/2021,0,3
Marawara,6/12/2021,0,4
Marawara,6/13/2021,0,5
Marawara,6/14/2021,0,6
Marawara,6/15/2021,0,7
Marawara,6/20/2021,0,8
Marawara,6/21/2021,0,9
Marawara,6/23/2021,0,10
Marawara,6/24/2021,0,11
Marawara,6/25/2021,0,12
Marawara,6/27/2021,0,13
Marawara,6/29/2021,0,14
Marawara,6/30/2021,0,15
Marawara,7/3/2021,0,16
Marawara,7/4/2021,0,17
Marawara,7/5/2021,0,18
Marawara,7/6/2021,0,19
Marawara,7/10/2021,0,20
Marawara,7/11/2021,0,21
Marawara,7/12/2021,0,22
Marawara,7/13/2021,0,23
Marawara,7/14/2021,0,24
Marawara,7/18/2021,0,25
Marawara,7/22/2021,0,26
Marawara,7/25/2021,0,27
Marawara,8/6/2021,0,28
Marawara,8/7/2021,0,29
Marawara,8/8/2021,0,30
Marawara,8/10/2021,0,31
Marawara,8/11/2021,0,32
Marawara,8/12/2021,0,33
Marawara,8/13/2021,0,34
Marawara,8/14/2021,0,35
Marawara,8/16/2021,0,36
Mardyan,5/11/2021,0,0
Mardyan,5/12/2021,0,1
Mardyan,6/7/2021,0,2
Mardyan,6/8/2021,0,3
Mardyan,6/12/2021,0,4
Mardyan,6/13/2021,0,5
Mardyan,6/14/2021,0,6
Mardyan,6/15/2021,0,7
Mardyan,6/20/2021,0,8
Mardyan,6/21/2021,0,9
Mardyan,6/23/2021,0,10
Mardyan,6/24/2021,0,11
Mardyan,6/25/2021,0,12
Mardyan,6/27/2021,0,13
Mardyan,6/29/2021,0,14
Mardyan,6/30/2021,0,15
Mardyan,7/3/2021,0,16
Mardyan,7/4/2021,0,17
Mardyan,7/5/2021,0,18
Mardyan,7/6/2021,0,19
Mardyan,7/10/2021,0,20
Mardyan,7/11/2021,0,21
Mardyan,7/12/2021,0,22
Mardyan,7/13/2021,0,23
Mardyan,7/14/2021,0,24
Mardyan,7/18/2021,0,25
Mardyan,7/22/2021,0,26
Mardyan,7/25/2021,0,27
Mardyan,8/6/2021,0,28
Mardyan,8/7/2021,0,29
Mardyan,8/8/2021,0,30
Mardyan,8/10/2021,0,31
Mardyan,8/11/2021,0,32
Mardyan,8/12/2021,0,33
Mardyan,8/13/2021,0,34
Mardyan,8/14/2021,0,35
Mardyan,8/16/2021,0,36
Markazi Bihsud,5/11/2021,0,0
Markazi Bihsud,5/12/2021,0,1
Markazi Bihsud,6/7/2021,0,2
Markazi Bihsud,6/8/2021,0,3
Markazi Bihsud,6/12/2021,0,4
Markazi Bihsud,6/13/2021,0,5
Markazi Bihsud,6/14/2021,0,6
Markazi Bihsud,6/15/2021,0,7
Markazi Bihsud,6/20/2021,0,8
Markazi Bihsud,6/21/2021,0,9
Markazi Bihsud,6/23/2021,0,10
Markazi Bihsud,6/24/2021,0,11
Markazi Bihsud,6/25/2021,0,12
Markazi Bihsud,6/27/2021,0,13
Markazi Bihsud,6/29/2021,0,14
Markazi Bihsud,6/30/2021,0,15
Markazi Bihsud,7/3/2021,0,16
Markazi Bihsud,7/4/2021,0,17
Markazi Bihsud,7/5/2021,0,18
Markazi Bihsud,7/6/2021,0,19
Markazi Bihsud,7/10/2021,0,20
Markazi Bihsud,7/11/2021,0,21
Markazi Bihsud,7/12/2021,0,22
Markazi Bihsud,7/13/2021,0,23
Markazi Bihsud,7/14/2021,0,24
Markazi Bihsud,7/18/2021,0,25
Markazi Bihsud,7/22/2021,0,26
Markazi Bihsud,7/25/2021,0,27
Markazi Bihsud,8/6/2021,0,28
Markazi Bihsud,8/7/2021,0,29
Markazi Bihsud,8/8/2021,0,30
Markazi Bihsud,8/10/2021,0,31
Markazi Bihsud,8/11/2021,0,32
Markazi Bihsud,8/12/2021,0,33
Markazi Bihsud,8/13/2021,0,34
Markazi Bihsud,8/14/2021,0,35
Markazi Bihsud,8/16/2021,0,36
Marmul,5/11/2021,0,0
Marmul,5/12/2021,0,1
Marmul,6/7/2021,0,2
Marmul,6/8/2021,0,3
Marmul,6/12/2021,0,4
Marmul,6/13/2021,0,5
Marmul,6/14/2021,0,6
Marmul,6/15/2021,0,7
Marmul,6/20/2021,0,8
Marmul,6/21/2021,0,9
Marmul,6/23/2021,0,10
Marmul,6/24/2021,0,11
Marmul,6/25/2021,0,12
Marmul,6/27/2021,0,13
Marmul,6/29/2021,0,14
Marmul,6/30/2021,0,15
Marmul,7/3/2021,0,16
Marmul,7/4/2021,0,17
Marmul,7/5/2021,0,18
Marmul,7/6/2021,0,19
Marmul,7/10/2021,0,20
Marmul,7/11/2021,0,21
Marmul,7/12/2021,0,22
Marmul,7/13/2021,0,23
Marmul,7/14/2021,0,24
Marmul,7/18/2021,0,25
Marmul,7/22/2021,0,26
Marmul,7/25/2021,0,27
Marmul,8/6/2021,0,28
Marmul,8/7/2021,0,29
Marmul,8/8/2021,0,30
Marmul,8/10/2021,0,31
Marmul,8/11/2021,0,32
Marmul,8/12/2021,0,33
Marmul,8/13/2021,0,34
Marmul,8/14/2021,0,35
Marmul,8/16/2021,0,36
Maruf,5/11/2021,0,0
Maruf,5/12/2021,0,1
Maruf,6/7/2021,0,2
Maruf,6/8/2021,0,3
Maruf,6/12/2021,0,4
Maruf,6/13/2021,0,5
Maruf,6/14/2021,0,6
Maruf,6/15/2021,0,7
Maruf,6/20/2021,0,8
Maruf,6/21/2021,0,9
Maruf,6/23/2021,0,10
Maruf,6/24/2021,0,11
Maruf,6/25/2021,0,12
Maruf,6/27/2021,0,13
Maruf,6/29/2021,0,14
Maruf,6/30/2021,0,15
Maruf,7/3/2021,0,16
Maruf,7/4/2021,1,17
Maruf,7/5/2021,1,18
Maruf,7/6/2021,1,19
Maruf,7/10/2021,1,20
Maruf,7/11/2021,1,21
Maruf,7/12/2021,1,22
Maruf,7/13/2021,1,23
Maruf,7/14/2021,1,24
Maruf,7/18/2021,1,25
Maruf,7/22/2021,1,26
Maruf,7/25/2021,1,27
Maruf,8/6/2021,1,28
Maruf,8/7/2021,1,29
Maruf,8/8/2021,1,30
Maruf,8/10/2021,1,31
Maruf,8/11/2021,1,32
Maruf,8/12/2021,1,33
Maruf,8/13/2021,1,34
Maruf,8/14/2021,1,35
Maruf,8/16/2021,1,36
Mata Khan,5/11/2021,0,0
Mata Khan,5/12/2021,0,1
Mata Khan,6/7/2021,0,2
Mata Khan,6/8/2021,0,3
Mata Khan,6/12/2021,0,4
Mata Khan,6/13/2021,0,5
Mata Khan,6/14/2021,0,6
Mata Khan,6/15/2021,0,7
Mata Khan,6/20/2021,0,8
Mata Khan,6/21/2021,0,9
Mata Khan,6/23/2021,0,10
Mata Khan,6/24/2021,0,11
Mata Khan,6/25/2021,0,12
Mata Khan,6/27/2021,0,13
