date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
#date,#date+year+budget,#description+notes,#value+funding+total+usd,#org+name+funder,#org+type+funder+list,#country+iso3+funder+list,#date+year+start+funder,#date+year+end+funder,#activity+appeal+name,#activity+appeal+id+external,#activity+appeal+id+fts_internal,#org+name+impl,#org+type+impl+list,#sector+cluster+name+list,#country+iso3+impl+list,#activity+project+name,#activity+project+code,#crisis+name,#date+year+start+impl,#date+year+end+impl,#financial+contribution+type,#financial+contribution+type,#financial+method,#financial+direction,#financial+direction+type,#status+text,#date+reported,#date+decision,#description+keywords,#value+funding+total,#value+funding+total+currency,#financial+fx,#activity+id+fts_internal,#activity+code,#date+created,#date+updated
2022-03-30,,Thematic Cross Sectoral - Afghanistan	Cross-Sectoral (two or more outcome areas),92438,UNICEF National Committee/Austria,Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,"Education,Health,Nutrition,Protection,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-06-03,2022-03-30,,85043,EUR,0.92,253509,SM2299300104,2022-06-03,2022-10-11
2022-03-30,,Thematic Cross Sectoral - Afghanistan	Cross-Sectoral (two or more outcome areas),80798,UNICEF National Committee/Poland,Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,"Education,Health,Nutrition,Protection,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-06-03,2022-03-30,,337573,PLN,4.178,253510,SM2299300086,2022-06-03,2022-10-11
2022-03-29,2021,"Afghanistan Humanitarian Crisis - The RRM will contribute to the Afghanistan Humanitarian Crises Operation and be earmarked for procurement of food parcels to cover the food needs of approximately 3,700 vulnerable household for two months.",771291,"Sweden, Government of",Government,SWE,2021,2021,,,,Swedish Red Cross,Red Cross/Red Crescent,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-03-29,2022-03-29,,7503887,SEK,9.729,248533,,2022-03-30,2022-05-11
2022-03-29,,ASDB FUND TO AFGHANISTAN,21500000,Asian Development Bank,Inter-governmental,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-03-29,,,,,252126,10043488	 No 	 ASDB FUND TO AFGHANISTAN 	 ASD-C-00002-01 	 AF01.01.021.ACL1,2022-05-17,2022-05-17
2022-03-29,,ASDB FUND TO AFGHANISTAN,113500000,Asian Development Bank,Inter-governmental,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-03-29,,,,,252127,10043488	 No 	 ASDB FUND TO AFGHANISTAN 	 ASD-C-00002-01 	 AF01.01.011.URT1,2022-05-17,2022-05-17
2022-03-28,2022,Humanitarian support 2022,7277222,"Sweden, Government of",Government,SWE,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Afghanistan Humanitarian Fund,Pooled fund,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-04-12,2022-02-25,,70000000,SEK,9.271,249794,MPTF  	8614,2022-05-10,2022-05-10
2022-03-28,2022,IMPROVING ENVIRONMENTAL HEALTH MEASURES IN HEALTH CARE FACILITIES OF HIGH NEEDS IN AFGHANISTAN,2348368,UNDP Administered Trust Fund,UN agency,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Health Organization,UN agency,Health,AFG,,,,2022,2022,financial,Pass through,Traditional aid,incoming,single,commitment,2022-04-19,2022-03-28,,,,,251779,73516	PROJECT ID 00131200,2022-05-12,2022-05-12
2022-03-25,,Humanitarian crisis	ICRC Appeal	Protection/Human Rights,15706806,"United Kingdom, Government of",Government,GBR,2022,2022,,,,International Committee of the Red Cross,Red Cross/Red Crescent,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-03-25,,12000000,GBP,0.764,255154,300420-101,2022-07-13,2022-07-13
2022-03-24,2022,Humanitarian support to ICRC:s field operations 2022.,5139274,"Sweden, Government of",Government,SWE,2022,2022,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-22,2022-03-24,,50000000,SEK,9.729,250575,,2022-04-23,2022-05-11
2022-03-24,,"Integrated approach to SRH and GBV prevention and response for returnees, internally displaced persons and host communities project
Afghanistan Humanitarian Response Plan 2022	Emergency Shelter and NFI; Protection; Water, Sanitation and Hygiene",3663004,"Australia, Government of",Government,AUS,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,"Emergency Shelter and NFI,Protection,Protection - Child Protection,Protection - Gender-Based Violence,Protection - Housing, Land and Property,Protection - Mine Action,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-01,2022-03-24,,5000000,AUD,1.365,254684,Afghanistan HRP- Mar22 - F0105-01,2022-09-21,2022-09-21
2022-03-23,,Nutrition,2190581,"France, Government of",Government,FRA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Nutrition,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-03-23,,,,,252183,10043318	 No 	 2022-0143561 	 FRA-C-00327-01 	 AF01.01.011.NPA1,2022-05-18,2022-10-19
2022-03-23,2022,Thematic Humanitarian Funds for Cross-Sectoral Activities - Afghanistan,32969,UNICEF National Committee/Canada,Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-03,2022-03-23,,41870,CAD,1.27,252225,SM2299300078,2022-05-18,2022-05-18
2022-03-22,,"Humanitarian Mine Action in Support of At-risk Populations, including Returnees, Refugees, Internally Displaced Persons (IDPs) and Host Communities in Afghanistan",900000,"Japan, Government of",Government,JPN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Mine Action Service,UN agency,Protection - Mine Action,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-03-09,2022-03-01,,,,,247472,,2022-03-09,2022-03-09
2022-03-22,,"Emergency Assistance for Displaced & Returnee Afghan Migrants, and Humanitarian Data Collection. Multi Sector",1600000,"Japan, Government of",Government,JPN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International Organization for Migration,UN agency,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-03-10,2022-03-01,,,,,247540,,2022-03-11,2022-03-11
2022-03-22,,"Providing lifesaving child protection, health and nutrition assistance to the most vulnerable and underserved communities including internally displaced persons (IDPs) affected by the complex humanitarian emergency in Afghanistan.  Multi Sector",0,"Japan, Government of",Government,JPN,2022,2022,,,,United Nations Children's Fund,UN agency,,AFG,,,,2022,2022,financial,Parked,Traditional aid,incoming,single,paid,2022-03-10,,,,,,247653,SM220092,2022-03-15,2022-07-07
2022-03-22,,UN FOUNDTN TO AFGHAN CHF MAR22,174366,United Nations Foundation,Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Afghanistan Humanitarian Fund,Pooled fund,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-05-10,2022-03-22,,,,,251491,MPTF 8637,2022-05-10,2022-05-10
2022-03-21,,Food Security,2950644,"Switzerland, Government of",Government,CHE,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-03-21,,,,,252133,10043252	 No 	 MULTI B 2022 	 SWI-C-00829-24 	 AF01,2022-05-17,2022-06-29
2022-03-21,,"AC response Afghanistan 1.2.22	UNICEF (CBK)
(QZA-22/0074-1)",1677852,"Norway, Government of",Government,NOR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,Protection - Child Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-04-21,2022-03-21,,15000000,NOK,8.94,252343,QZA-22/0074-1,2022-05-19,2022-07-07
2022-03-21,,"Afghanistan Humanitarian Response Plan 2022
Emergency Shelter and NFI; Refugee Response; Protection; Water, Sanitation and Hygiene",1089799,"Czech Republic, Government of",Government,CZE,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,"Emergency Shelter and NFI,Protection,Protection - Child Protection,Protection - Gender-Based Violence,Protection - Housing, Land and Property,Protection - Mine Action,Water Sanitation Hygiene",AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-14,2022-03-21,,25000000,CZK,22.94,255654,Afghanistan - Mar22 - F0103-01,2022-09-21,2022-09-21
2022-03-17,,Afghanistan - OCHA Office  [OCT 10325];[12-1/1486],48193,"Estonia, Government of",Government,EST,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Office for the Coordination of Humanitarian Affairs,UN agency,Coordination and support services,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-03-25,2022-03-23,,44000,EUR,0.913,248149,[OCT 10325];[12-1/1486],2022-03-26,2022-03-28
2022-03-17,,"Humanitarian assistance	Save lives, alleviate suffering and protect human dignity. Focus: WASH, SGBV, ASRH and protection. (QZA-20/0052-4)",360615,"Norway, Government of",Government,NOR,2022,2022,,,,ACT Alliance / Norwegian Church Aid,NGO,"Protection,Protection - Gender-Based Violence,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-04-21,2022-03-17,,3223896,NOK,8.94,252252,QZA-20/0052-4,2022-05-18,2022-05-18
2022-03-17,,"Humanitarian support to child protection work in Afghanistan
(QZA-20/0058-16)",326859,"Norway, Government of",Government,NOR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Save the Children,NGO,Protection - Child Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-04-21,2022-03-30,,2811640,NOK,8.602,252335,QZA-20/0058-16,2022-05-19,2022-05-19
2022-03-16,,NORWAY TO AFGHAN CHF MAR22,894854,"Norway, Government of",Government,NOR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Afghanistan Humanitarian Fund,Pooled fund,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-05-10,2022-03-16,,8000000,NOK,8.94,251488,MPTF 8617,2022-05-10,2022-05-10
2022-03-15,2022,To save lives and alleviate suffering,157486,"Ireland, Government of",Government,IRL,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,ACT Alliance / Christian Aid,NGO,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-03-15,2022-03-15,,143785,EUR,0.913,247711,CAID Erf 2022,2022-03-16,2022-06-22
2022-03-15,,Multi-Sector,21906,Private (individuals & organizations),Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-03-15,,,,,252138,10043174	 No 	 EMAIL & SF 	 WPD-C-06018-01 	 AF01,2022-05-17,2022-10-11
2022-03-15,,Food Security,1677852,"Norway, Government of",Government,NOR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-03-15,,,,,252179,10043381	 No 	 NOR ADDENDUM 37 AFGHANIS 	 NOR-C-00446-01 	 AF01,2022-05-18,2022-05-18
2022-03-11,2022,To support the Strategic Plan of preparedness and response to combat COVID-19 of the WHO through a Connector for Health systems and Response (HSRC),1070001,"France, Government of",Government,FRA,2014,2014,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Health Organization,UN agency,Health,AFG,,,Coronavirus disease Outbreak - COVID -19,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-18,2022-03-11,,1070001,USD,1,252353,73424,2022-05-19,2022-05-19
2022-03-10,2022,Humanitarian crisis	IFRC Appeal	Protection/Human Rights,5354752,"United Kingdom, Government of",Government,GBR,2022,2022,,,,International Federation of Red Cross and Red Crescent Societies,Red Cross/Red Crescent,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-03-10,,4000000,GBP,0.747,255155,300420-102,2022-07-13,2022-07-13
2022-03-10,,Kuwait Red Crescent - Food Distribution Project (legumes+flour+salt+oil) benefits go to 6709 family (first payment 60%)  - Afghanistan	Food,300000,Kuwait Red Crescent Society,Red Cross/Red Crescent,,2022,2022,,,,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-08-18,2022-03-10,,91119,KWD,0.3037,257921,,2022-08-24,2022-08-24
2022-03-09,2022,Thematic Cross Sectoral - LV-Afghanistan,5397,UNICEF National Committee/Czech Republic,Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-03,2022-03-09,,4803,EUR,0.8899,252227,SM2299300067,2022-05-18,2022-05-18
2022-03-09,2022,Thematic Cross Sectoral - LV-Afghanistan,170015,UNICEF National Committee/Korea (Republic of),Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-03,2022-03-09,,151313,EUR,0.89,252228,SM2299300070,2022-05-18,2022-05-18
2022-03-09,2022,Thematic Cross Sectoral - LV-Afghanistan,3992,UNICEF National Committee/Sweden,Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-03,2022-03-09,,3553,EUR,0.89,252229,SM2299300068,2022-05-18,2022-05-18
2022-03-09,2022,Thematic Cross Sectoral - LV-Afghanistan,5100,UNICEF National Committees,Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-03,2022-03-09,,4539,EUR,0.89,252230,SM2299300071,2022-05-18,2022-05-18
2022-03-09,2022,Thematic Cross Sectoral - LV-Afghanistan,148080,United States Fund for UNICEF,Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-03,2022-03-09,,131791,EUR,0.89,252231,SM2299300069,2022-05-18,2022-05-18
2022-03-08,,Afghanistan - OCHA Office [OCT 8637];[P010182],239195,"Canada, Government of",Government,CAN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Office for the Coordination of Humanitarian Affairs,UN agency,Coordination and support services,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-03-10,2021-08-03,,300000,CAD,1.246,247494,[OCT 8637];[P010182],2022-05-10,2022-05-11
2022-03-03,,"Afghanistan Humanitarian Response Plan 2022
Refugee Response	Emergency Shelter and NFI",5879629,"Japan, Government of",Government,JPN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,Emergency Shelter and NFI,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-03-10,2022-03-03,,,,,247606,NV TI/UNHCR/84 - Mar22 - F0071-01,2022-09-21,2022-09-21
2022-03-03,,Humanitarian response in Afghanistan  (QZA-20/0048-17),1144932,"Norway, Government of",Government,NOR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Norwegian Refugee Council,NGO,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-04-21,2022-03-03,,10235690,NOK,8.94,252083,QZA-20/0048-17,2022-05-17,2022-05-17
2022-03-02,,Afghanistan - OCHA Office  [OCT 8683];[N/A],674157,"Germany, Government of",Government,DEU,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Office for the Coordination of Humanitarian Affairs,UN agency,Coordination and support services,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2021-05-18,2021-05-06,,600000,EUR,0.826,231808,[OCT 8683];[N/A],2022-04-26,2022-04-27
2022-03-02,2022,Emergency livelihood assistance to safeguard food and nutrition security and sustain local production of food among most vulnerable rural families affected by multiple shocks in Afghanistan,2000000,"Japan, Government of",Government,JPN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Food & Agriculture Organization of the United Nations,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Cash transfer programming (CTP),incoming,single,commitment,2022-03-02,2022-03-02,,,,,248366,OSRO/AFG/200/JPN,2022-03-29,2022-06-21
2022-03-02,,Support the local socio-economic resilience and community recovery in Afghanistan,64120370,"Japan, Government of",Government,JPN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Development Programme,UN agency,"Coordination and support services,Emergency Shelter and NFI,Protection,Protection - Child Protection,Protection - Gender-Based Violence,Protection - Housing, Land and Property,Protection - Mine Action,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-09-30,2022-03-02,,,,,259974,,2022-10-06,2022-10-06
2022-03-01,2022,"Afghanistan Humanitarian Response Plan 2022
Emergency Shelter and NFI; Protection; Water, Sanitation and Hygiene",54765,"Estonia, Government of",Government,EST,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,"Emergency Shelter and NFI,Protection,Protection - Child Protection,Protection - Gender-Based Violence,Protection - Housing, Land and Property,Protection - Mine Action,Water Sanitation Hygiene",AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-04-01,2022-03-01,,50000,EUR,0.913,248996,AFG HRP 2022 - Mar22 - F0090-01,2022-09-21,2022-09-21
2022-03-01,,Emergency Health Humanitarian Preparedness and Response to the Critical Health Needs of Afghan People living in Underserved Areas,900000,"Japan, Government of",Government,JPN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Health Organization,UN agency,Health,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-18,2022-03-01,,900000,USD,1,252355,73546,2022-05-19,2022-05-19
2022-03-01,,Delivering Life Saving Services for Afghan Women and Girls,900000,"Japan, Government of",Government,JPN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,UN Women,UN agency,"Protection,Protection - Child Protection,Protection - Gender-Based Violence,Protection - Housing, Land and Property,Protection - Mine Action",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-09-30,2022-03-01,,,,,259940,,2022-10-05,2022-10-05
2022-02-28,,"Support to the relocated Swiss Cooperation Office (SCOA), presently in Bern. Administrative costs",240517,"Switzerland, Government of",Government,CHE,2022,2022,,,,Swiss Development Cooperation/Swiss Humanitarian Aid,Government,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-03-15,,,223200,CHF,0.928,250407,Z7H314300164,2022-04-21,2022-04-21
2022-02-28,,"ICRC Afghanistan: Operations Appeals 2022 Allocation 2022. 
Protection, access and security",3232759,"Switzerland, Government of",Government,CHE,2022,2022,,,,International Committee of the Red Cross,Red Cross/Red Crescent,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-03-15,,,3000000,CHF,0.928,250443,7F-10717.08,2022-04-21,2022-04-21
2022-02-28,,"Afghanistan Humanitarian Response Plan 2022
Emergency Shelter and NFI; Protection; Water, Sanitation and Hygiene
Total private sector contributions from February 2022",57216,Private (individuals & organizations),Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,"Emergency Shelter and NFI,Protection,Protection - Child Protection,Protection - Gender-Based Violence,Protection - Housing, Land and Property,Protection - Mine Action,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-09-12,2022-02-28,,,,,259017,Private sector - Feb 2022,2022-09-14,2022-09-14
2022-02-28,,Humanitarian response in Afghanistan,1205000,"Japan, Government of",Government,JPN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Office for Project Services,UN agency,"Emergency Shelter and NFI,Food Security,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-09-30,2022-02-28,,,,,259972,,2022-10-06,2022-10-06
2022-02-27,,"Emergency livelihood assistance to safeguard food and nutrition security, sustain income and local production of most vulnerable rural families affected by multiple shocks in Afghanistan",3176620,"Sweden, Government of",Government,SWE,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Food & Agriculture Organization of the United Nations,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-02-27,2022-02-27,,30000000,SEK,9.444,247210,,2022-02-28,2022-06-22
2022-02-25,,Afghanistan Humanitarian Fund 2022,40653000,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Afghanistan Humanitarian Fund,Pooled fund,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-01-18,2022-02-25,FCDO,30000000,GBP,0.738,197285,MPTF 	8580,2022-05-10,2022-05-10
2022-02-25,2022,Humanitarian support 2022,0,"Sweden, Government of",Government,SWE,2022,2022,,,,United Nations Children's Fund,UN agency,,AFG,,,,2022,2022,financial,Parked,Traditional aid,incoming,single,commitment,2022-04-08,2022-02-25,,0,SEK,9.271,249589,,2022-04-09,2022-07-08
2022-02-24,,Food Security,500000,"Kuwait, Government of",Government,KWT,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-02-24,,,,,252178,10043212	 No 	 AGREEMENT ATTACHED 	 KUW-C-00032-01 	 AF01,2022-05-18,2022-05-18
2022-02-24,,Humanitarian crisis	Emergency food assistance to acutely food insecure people in Afghanistan	Food Security,40760870,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-02-24,,30000000,GBP,0.736,255148,300420-102,2022-07-13,2022-07-13
2022-02-23,,Emergency livelihood assistance to safeguard food security and local food production of the most vulnerable rural families in Afghanistan.,2000000,"New Zealand, Government of",Government,NZL,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Food & Agriculture Organization of the United Nations,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-02-24,2022-02-23,,,,,247209,,2022-02-28,2022-06-22
2022-02-23,2022,Humanitarian support 2022 - food security,5393161,"Sweden, Government of",Government,SWE,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-08,2022-02-23,,50000000,SEK,9.271,249580,10043035	 No 	 SIDA 15128 	 SWE-C-00407-01 	 AF01,2022-05-17,2022-05-17
2022-02-23,2022,Humanitarian support 2022 - emergency support to livelihoods.,3235897,"Sweden, Government of",Government,SWE,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Food & Agriculture Organization of the United Nations,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,2022-02-23,,30000000,SEK,9.271,250078,,2022-04-15,2022-05-11
2022-02-22,,Food Security,2006689,"New Zealand, Government of",Government,NZL,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-02-22,,3000000,NZD,1.495,252129,10043626	 No 	 DOC4106178/ACT0102785 	 NZE-C-00087-01 	 AF01,2022-05-17,2022-07-21
2022-02-22,,Emergency Support programme for Conflict-Displaced Afghans,1400000,"Japan, Government of",Government,JPN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Human Settlements Programme (UN-HABITAT),UN agency,"Coordination and support services,Emergency Shelter and NFI,Protection,Protection - Child Protection,Protection - Gender-Based Violence,Protection - Housing, Land and Property,Protection - Mine Action",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-09-30,2022-02-22,,,,,259973,,2022-10-06,2022-10-06
2022-02-21,,Humanitarian crisis	Global Mine Action Programme	Demining,6793478,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Mine Action Service,UN agency,Protection - Mine Action,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-02-21,,5000000,GBP,0.736,255149,300544-103,2022-07-13,2022-07-13
2022-02-17,,Afghanistan - OCHA Office  [OCT 10281];[18/6994 Addendum 29],784095,"Norway, Government of",Government,NOR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Office for the Coordination of Humanitarian Affairs,UN agency,Coordination and support services,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-10,2022-02-09,,7000000,NOK,8.983,246548,[OCT 10281];[18/6994 Addendum 29],2022-02-19,2022-02-21
2022-02-17,,Strengthening law enforcement capacity in combatting Afghan narcotics and mitigating the negative outcomes of drug production and use in Afghanistan,1906481,"Japan, Government of",Government,JPN,2022,2022,,,,United Nations Office on Drugs and Crime,UN agency,Multi-sector,"AFG,IRN,KAZ,KGZ,TJK,TKM,UZB",,,,2022,2022,financial,Standard,Traditional aid,incoming,shared,paid,2022-09-30,2022-01-27,,,,,259985,,2022-10-06,2022-10-06
